#date;time;julianDay;carringtonRotation;observedFlux;adjustedFlux;URSIFlux
2005-07-21;20:00:00;2453573.337;2032.362;72.8;75.2;67.6
2005-07-21;23:00:00;2453573.462;2032.366;73.5;75.9;68.3
2005-07-22;17:00:00;2453574.212;2032.394;74.3;76.7;69.0
2005-07-22;20:00:00;2453574.337;2032.398;73.6;75.9;68.4
2005-07-22;23:00:00;2453574.462;2032.403;72.8;75.1;67.6
2005-07-23;17:00:00;2453575.212;2032.430;79.5;82.0;73.8
2005-07-23;20:00:00;2453575.337;2032.435;80.1;82.7;74.4
2005-07-23;23:00:00;2453575.462;2032.439;80.5;83.1;74.8
2005-07-24;17:00:00;2453576.212;2032.467;80.1;82.6;74.3
2005-07-24;20:00:00;2453576.337;2032.471;80.2;82.8;74.5
2005-07-24;23:00:00;2453576.462;2032.476;81.6;84.2;75.8
2005-07-25;17:00:00;2453577.212;2032.504;83.2;85.8;77.2
2005-07-25;20:00:00;2453577.337;2032.508;83.9;86.5;77.9
2005-07-25;23:00:00;2453577.462;2032.513;84.8;87.4;78.7
2005-07-26;17:00:00;2453578.212;2032.540;86.2;88.9;80.0
2005-07-26;20:00:00;2453578.337;2032.545;86.5;89.2;80.3
